id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
69681,Panorama Pacific View - Pet Friendly,127367,Annette,,Seacliff,37.77707,-122.50923,Entire home/apt,185,30,7,2018-01-14,0.08,21,224
70139,Noe Valley Eco-Escape +Maid Service,354456,Rachel,,Bernal Heights,37.74527,-122.42424,Entire home/apt,108,30,10,2016-08-20,0.12,1,1
70284,Monthly Shared Home for Students 1,329072,Darren & Friends,,Chinatown,37.79364,-122.40635,Shared room,30,30,13,2019-04-23,0.13,20,228
70753,Friendly Hostel with Community #1,329072,Darren & Friends,,Financial District,37.79447,-122.4045,Shared room,45,1,362,2019-04-20,3.60,20,47
71645,Bernal Heights Northslope Studio,367464,Jeff,,Bernal Heights,37.74578,-122.40841,Private room,109,3,116,2019-04-27,3.01,1,275
71779,ｽﾀｼﾞｵｱﾊﾟｰﾄ,368770,Fukuko,,Inner Richmond,37.77625,-122.46466,Entire home/apt,80,30,2,2011-09-30,0.02,1,260
72365,Cozy loft in the center of SF. F1A,374909,Eric,,Western Addition,37.77518,-122.43334,Entire home/apt,100,30,65,2019-02-04,0.66,12,238
72444,Friendly Hostel with Community #2,329072,Darren & Friends,,Financial District,37.79309,-122.40443,Shared room,45,1,364,2019-04-12,3.69,20,34
72921,Wonderful private 1 bedroom apt. F6,374909,Eric,,Western Addition,37.77588,-122.43143,Entire home/apt,95,30,51,2019-03-09,0.51,12,266
73011,"Modern SoMa 1-bdrm, views, balcony",380056,Jason,,South of Market,37.77026,-122.41855,Entire home/apt,270,30,30,2018-08-26,0.36,1,365
74451,Views of SF from a nice studio F5,374909,Eric,,Western Addition,37.77388,-122.43298,Entire home/apt,120,30,18,2019-04-07,0.20,12,245
74758, Mission Outr Rustic Pvt Bedroom ,305973,Maria,,Excelsior,37.73137,-122.42532,Private room,45,30,34,2018-10-31,0.34,14,309
75422,Mission Outr CozyBedRm4+Minfridge,305973,Maria,,Excelsior,37.73128,-122.42473,Private room,40,30,9,2018-07-09,0.10,14,289
75423,Mission Outr Big Precious Roomy Room,305973,Maria,,Excelsior,37.73048,-122.42494,Private room,45,30,34,2019-02-18,0.35,14,274
77175,Private Studio w/ Kitchenette &Bath,395569,Tyler&Shoreh,,Glen Park,37.73838,-122.43375,Entire home/apt,135,3,270,2019-04-23,2.74,1,96
77932,"FAB BDRM w/ PrvtBATH, Patio,Fridge",305973,Maria,,Excelsior,37.73134,-122.42457,Private room,57,30,21,2019-01-30,0.23,14,268
78651,Heart of the Mission: Hot spot,142882,Jessica And Sebouh,,Mission,37.75615,-122.41927,Private room,75,2,79,2019-04-11,0.82,4,129
80394,Hideaway in the Haight,126930,Abla,,Haight Ashbury,37.77065,-122.44252,Entire home/apt,140,2,11,2018-11-03,0.17,1,25
81158,Sweet 1 br Garden Apartment -  Lewhit Cottage,439589,Brent,,Western Addition,37.78493,-122.44618,Entire home/apt,83,30,14,2019-02-07,0.14,1,223
81256,MISSION Outr BedRM#2 + 2Beds+Fridge,305973,Maria,,Excelsior,37.73152,-122.42547,Private room,45,30,20,2018-12-24,0.21,14,342
81535,Heart of San Francisco D-town Loft,442443,John,,Downtown/Civic Center,37.78025,-122.4131,Entire home/apt,250,30,14,2014-09-12,0.19,1,362
82919,"Quiet Room in Victorian House, Parking, City View",451471,Rita,,Bernal Heights,37.7343,-122.42092,Private room,97,2,378,2019-04-29,3.85,2,22
83257,Charming Lower Pac Hts Private Room,453743,Kimberly,,Western Addition,37.78528,-122.44358,Private room,90,1,84,2018-12-01,0.87,1,238
83553,Sutro Garden View,127367,Annette,,Outer Richmond,37.77483,-122.50952,Entire home/apt,85,30,7,2019-02-28,0.08,21,310
84777,Upper Castro Studio,463637,John,,Castro/Upper Market,37.75969,-122.44445,Entire home/apt,85,4,230,2019-04-15,2.36,2,89
87640,"Garden Room/En-suite, Private Entrance",479857,Karin,,Noe Valley,37.7455,-122.42898,Private room,115,2,335,2019-04-28,3.42,1,1
91957,Sunny SF Flat with 5*s,495796,Joy,,Haight Ashbury,37.76194,-122.44929,Entire home/apt,201,30,95,2019-01-01,1.03,1,266
96383,Prime Location Bright Private Room,216682,Jay,,Pacific Heights,37.79176,-122.42476,Private room,59,30,131,2019-03-01,1.35,9,286
99094,Spacious Edwardian Flat SF Mission,522225,Marzio,,Mission,37.76809,-122.42439,Entire home/apt,185,4,12,2019-01-01,0.12,1,2
100710,Stylish Living in Liberty Hill,528857,Jonathan,,Mission,37.75629,-122.42518,Entire home/apt,450,4,10,2018-07-22,0.11,1,43
102951,Monthly Shared Home for Students 2,329072,Darren & Friends,,Chinatown,37.79297,-122.40664,Shared room,30,30,5,2018-08-18,0.06,20,259
105497,Private Room in San Francisco!,547669,Jamie,,Outer Sunset,37.75754,-122.49852,Private room,85,45,3,2018-02-15,0.15,4,364
106025,Gorgeous French Flat near Union Sq.,359813,Annette,,Downtown/Civic Center,37.78535,-122.41515,Entire home/apt,145,30,60,2019-04-23,0.62,1,48
109883,San Francisco Serenity/ lovely home,566147,Adam,,West of Twin Peaks,37.73327,-122.46435,Entire home/apt,125,2,329,2019-04-28,3.43,1,323
110825,Charming Cottage with Bay View,568933,Michael,,Bayview,37.71549,-122.38922,Entire home/apt,120,30,8,2017-03-16,0.09,1,279
113211,Shelli's Student Home (1 Month Min),576273,Shelli,,Chinatown,37.79294,-122.40659,Shared room,30,30,14,2018-09-23,0.17,7,258
114401,Room w/ a View in the Castro!,580606,George,,Castro/Upper Market,37.76102,-122.43005,Private room,125,1,520,2019-05-01,5.38,1,313
115242,Tel Hill-1 Bdr (+sep Queen bed alcove) & Parking,582450,Dawn,,North Beach,37.80591,-122.4083,Entire home/apt,125,30,7,2019-04-11,0.07,1,76
121065,Victorian 1BR/1BA in Castro/Duboce,608445,Hassan,,Western Addition,37.77083,-122.43109,Entire home/apt,200,30,36,2017-07-09,0.42,1,92
122829,"Ground level Studio Flat, City Center",615007,Dave,,Downtown/Civic Center,37.77381,-122.42148,Entire home/apt,75,30,70,2018-11-06,0.73,4,104
126046,SF Victorian With Skyline Views ,625762,Ryan And Lindsea,,Haight Ashbury,37.76813,-122.44494,Entire home/apt,150,30,81,2019-03-16,0.87,2,141
128230,Castro Sanctuary,634277,Maria,,Castro/Upper Market,37.75887,-122.43565,Entire home/apt,328,3,138,2019-04-05,1.44,1,199
130775,Emergency happy room-sink  UCSF/USF-San Francisco,21994,Aaron,,Haight Ashbury,37.76609,-122.45126,Private room,65,32,10,2017-08-06,0.12,9,365
130805,"Hip, Cozy, Creative, Victorian",643713,Sue,,Mission,37.75586,-122.42092,Entire home/apt,97,30,66,2019-03-21,0.69,1,268
132441,Calm Cool & Collected in Sunny Bernal Heights,650862,Kurt,,Bernal Heights,37.73974,-122.42299,Private room,69,1,105,2019-03-04,1.10,1,145
134015,"Marina location, rooftop GGB views+ private deck!",657837,Heidi,,Marina,37.80356,-122.42589,Entire home/apt,275,3,69,2018-12-26,0.72,1,6
134193,Charming Family House near GG Park,658666,Terry,,Inner Richmond,37.7806,-122.47597,Entire home/apt,550,5,18,2016-07-31,0.19,1,35
137546,Bernal Heights Gem near SF Mission,672097,Christopher Scott,,Bernal Heights,37.74708,-122.42456,Private room,102,2,216,2019-04-17,2.49,3,135
138592,Modern Architectural Gem - 4 Bdrm,648553,Julie & Brad,,Mission,37.75558,-122.42474,Entire home/apt,1200,6,26,2019-04-21,0.28,3,62
138619,North Beach View & Garden 1BD/1BA,644896,Matthew,,North Beach,37.79835,-122.4042,Entire home/apt,150,30,65,2019-03-31,0.68,1,294
138772,Garden Studio,261304,Claire,,Castro/Upper Market,37.75823,-122.43273,Private room,150,5,58,2019-04-22,0.61,1,165
140568,Bernal Heights San Francisco Value,684131,Mary,,Bernal Heights,37.73874,-122.41624,Private room,90,2,150,2018-11-16,1.58,3,2
142177,"Stylish, Spacious and Quiet Flat!",656263,Noreen,,Outer Richmond,37.78471,-122.48125,Entire home/apt,399,5,178,2019-04-09,1.94,1,107
144043,Cozy Room in Eclectic SF Farmhouse!,698337,Emily,,Bernal Heights,37.74547,-122.40726,Private room,85,2,142,2019-04-14,1.48,4,7
144978,Prime Location - Small Basic Room,216682,Jay,,Pacific Heights,37.79336,-122.42506,Private room,56,30,117,2019-01-07,1.23,9,221
145886,"Mission Treehouse 2BR, 2BA, Parking",662116,Sara,,Mission,37.76409,-122.41659,Entire home/apt,395,30,114,2019-03-18,1.19,7,273
147443,Best Views in all of San Francisco,709325,Mark,,Diamond Heights,37.74599,-122.44532,Entire home/apt,230,30,108,2019-03-28,1.13,2,236
148559,"Central Victorian Apartment, 2.5 br",717236,Steven,,Castro/Upper Market,37.76787,-122.43172,Entire home/apt,275,5,19,2018-07-30,0.20,1,0
148769,Ground Floor Studio with Garage Parking,709325,Mark,,Twin Peaks,37.75195,-122.44928,Entire home/apt,115,30,87,2018-07-07,1.47,2,237
150053,1600 sqft Luxury Apartment,723220,Helena,,South of Market,37.7876,-122.39222,Entire home/apt,600,30,12,2014-10-21,0.13,5,365
150347,Cute Private 2Br Apt in the Mission,172182,Brian & Leah,,Mission,37.76202,-122.41876,Entire home/apt,179,30,117,2019-03-05,1.23,2,271
150848,SF Urban Haven & Secret Garden,726513,Nancy,,Potrero Hill,37.762,-122.39391,Private room,75,3,214,2019-05-01,2.30,1,128
162934,Designer remodeled studio,778281,Noelle,,Outer Richmond,37.77761,-122.50378,Entire home/apt,149,4,216,2019-04-27,2.27,2,289
164207,"Quiet area by subway, private bath",783438,Phil,,West of Twin Peaks,37.74159,-122.46578,Private room,69,5,336,2019-04-21,3.54,3,94
166199,Castro Cottage w/ Secret Garden,792371,Matt,,Castro/Upper Market,37.76194,-122.43239,Entire home/apt,220,30,158,2019-02-22,1.69,1,90
166771,DOWNEY STREET - Victorian Flat,794467,Patti,,Haight Ashbury,37.76827,-122.44678,Entire home/apt,185,30,151,2019-02-28,1.61,1,42
174679,Comfy room in large sunny flat in the Mission,834580,Christopher,,Mission,37.75452,-122.40716,Private room,80,3,19,2019-04-23,0.20,1,40
175090,FINANCIAL DIST: Gino's Cozy Getaway,127367,Annette,,Financial District,37.79018,-122.40475,Entire home/apt,110,30,24,2015-07-01,0.26,21,275
175102,FIN. DIST: Mario's Studio Penthouse,127367,Annette,,Financial District,37.79076,-122.40403,Entire home/apt,135,30,49,2018-09-30,0.52,21,333
176274,Mission Outr PvtBDRm2D& minifridge,305973,Maria,,Excelsior,37.73143,-122.42325,Private room,40,30,9,2019-04-02,0.10,14,307
177137,Grant Avenue Apartment,817292,Rick,,Chinatown,37.79675,-122.40781,Entire home/apt,135,30,61,2019-03-30,0.65,2,243
180233,Private Spacious Studio 550sq Ft  (30days to 1yr),863303,Dana,,Castro/Upper Market,37.75657,-122.43263,Entire home/apt,100,30,19,2019-02-28,0.21,1,303
181407,Centrally Located Secluded Garden Cottage,811283,Veronica,,Glen Park,37.73723,-122.43139,Entire home/apt,155,3,34,2019-04-25,0.37,2,33
183334,2 bedroom Bernal Heights Condo - FABULOUS views!,18732,Cecilia,,Bernal Heights,37.74531,-122.41122,Entire home/apt,225,14,6,2017-07-28,0.06,2,29
183859,"Family-Friendly Flat In San Francisco, CA. USA",882283,Stephen,,Glen Park,37.73626,-122.43677,Entire home/apt,220,3,219,2019-04-28,2.60,1,248
187730,Bohemian Rhapsody in the Mission,142882,Jessica And Sebouh,,Mission,37.75757,-122.41939,Private room,75,3,102,2019-04-14,1.09,4,160
189068,Bernal Heights Live Like a Local,684131,Mary,,Bernal Heights,37.73856,-122.41687,Private room,90,2,166,2019-03-07,1.77,3,2
189894,SF  PRIME MARINA LOCATION RENTAL,916362,Jacqueline,,Marina,37.80318,-122.42977,Entire home/apt,150,5,36,2019-04-12,0.45,1,33
191632,Private Entrance Garden Studio,583207,Maria,,Haight Ashbury,37.77311,-122.44979,Entire home/apt,138,2,432,2019-04-29,4.60,1,166
199480,One room overlooking Precita Park,974441,Peter,,Bernal Heights,37.74557,-122.41187,Private room,90,6,188,2019-04-13,2.01,2,8
201313,Fully Furnished 1 bedroom apartment,984585,Robb,,North Beach,37.8034,-122.40485,Entire home/apt,182,30,2,2018-08-22,0.17,1,337
201579,Renovated Historic Home,986510,Eric,,Western Addition,37.77756,-122.43326,Entire home/apt,136,30,212,2019-02-22,2.27,1,245
206566,Monthly Shared Home for Students 3,329072,Darren & Friends,,Chinatown,37.79507,-122.40498,Shared room,30,30,9,2018-09-05,0.13,20,278
206634,Monthly Shared Home for Students 4,329072,Darren & Friends,,Chinatown,37.79466,-122.40523,Shared room,30,30,5,2017-12-19,0.06,20,266
206637,Monthly Shared Home for Students 5,329072,Darren & Friends,,Chinatown,37.79291,-122.40637,Shared room,30,30,3,2017-06-30,0.05,20,286
207980,"3 Bdrm City View Home w/Parking, deck,",1023546,Bruce,,Noe Valley,37.74446,-122.43776,Entire home/apt,295,2,349,2019-04-21,3.76,1,184
208727,"Full Floor Flat, Priv.Bath Mid-Richmond,",519598,Robert,,Outer Richmond,37.78265,-122.48971,Private room,79,30,28,2018-09-10,0.34,2,119
208831,Virtually Your Own Apt in Nth Beach,1028577,Peter,,Russian Hill,37.80242,-122.4144,Entire home/apt,165,3,442,2019-04-28,4.77,1,65
209514,Haight Ashbury Experience Room 2,1032643,Josh,,Haight Ashbury,37.77118,-122.44963,Private room,92,1,409,2019-04-29,4.39,5,296
212265,"Sunny Condo in the Mission, San Francisco",1094844,Cynthia & Donald,,Mission,37.75551,-122.40882,Entire home/apt,178,5,10,2019-04-23,1.79,1,0
212783,Haight Ashbury Experience Room 1,1032643,Josh,,Haight Ashbury,37.77108,-122.44942,Private room,98,1,386,2019-04-29,4.15,5,272
213532,Haight Ashbury Experience Room 4,1032643,Josh,,Haight Ashbury,37.77085,-122.44811,Private room,78,1,428,2019-04-29,4.61,5,255
216042,Bernal Heights Views Garden Hottub,1115353,Jocelyn,,Bernal Heights,37.74382,-122.41773,Entire home/apt,147,5,49,2018-10-09,0.53,1,218
216064,AUMVersity Subodhi Room,812808,Mukt,,Outer Mission,37.72652,-122.43468,Private room,75,2,85,2018-10-26,0.91,2,122
217106,Great Ashbury Studio in SF  #3,374909,Eric,,Haight Ashbury,37.76468,-122.44523,Entire home/apt,110,30,43,2019-04-07,0.47,12,259
220418,Haight Ashbury Experience Room 3,1032643,Josh,,Haight Ashbury,37.77042,-122.45019,Private room,78,1,383,2019-04-21,4.12,5,281
221342,Penthouse Master Suite Panoramic View with Decks,285168,Bill,,Russian Hill,37.80281,-122.4154,Private room,139,2,175,2019-04-27,1.88,4,34
224579,Beautiful luxury house w/ Deck,1168946,Armelle,,Mission,37.75632,-122.40478,Entire home/apt,145,2,80,2019-04-25,0.86,1,123
225205,Private Mission Room Near Valencia,1172942,Chris,,Mission,37.76097,-122.42313,Private room,115,2,393,2019-04-30,4.24,1,0
