id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
72444,Dorm Bed In Friendly Hostel Community #2,329072,Darren & Friends,,Financial District,37.79309,-122.40443,Shared room,45,1,398,2019-10-15,3.80,20,53
72921,Wonderful private 1 bedroom apt. F6,374909,Eric,,Western Addition,37.77588,-122.43143,Entire home/apt,105,30,52,2019-04-30,0.49,11,304
73011,"Modern SoMa 1-bdrm, views, balcony",380056,Jason,,South of Market,37.77026,-122.41855,Entire home/apt,270,30,30,2018-08-26,0.33,1,362
74451,Views of SF from a nice studio F5,374909,Eric,,Western Addition,37.77388,-122.43298,Entire home/apt,100,30,19,2019-06-01,0.20,11,335
74758, Mission Outr Rustic Pvt Bedroom ,305973,Maria,,Excelsior,37.73137,-122.42532,Private room,37,30,35,2019-08-10,0.33,14,280
75422,Mission Outr CozyBedRm4+Minfridge,305973,Maria,,Excelsior,37.73128,-122.42473,Private room,40,30,9,2018-07-09,0.10,14,336
75423,Mission Outr Big Precious Roomy Room,305973,Maria,,Excelsior,37.73048,-122.42494,Private room,45,30,35,2019-08-10,0.34,14,308
77175,Private Studio w/ Kitchenette &Bath,395569,Tyler&Shoreh,,Glen Park,37.73838,-122.43375,Entire home/apt,135,3,382,2019-10-23,3.65,1,144
77932,"FAB BDRM w/ PrvtBATH, Patio,Fridge",305973,Maria,,Excelsior,37.73134,-122.42457,Private room,57,30,23,2019-08-11,0.24,14,314
78651,Heart of the Mission: Hot spot,142882,Jessica And Sebouh,,Mission,37.75615,-122.41927,Private room,75,30,91,2019-09-19,0.89,3,212
80394,Hideaway in the Haight,126930,Abla,,Haight Ashbury,37.77065,-122.44252,Entire home/apt,140,30,22,2019-09-22,0.32,1,110
81158,Sweet 1 br Garden Apartment -  Lewhit Cottage,439589,Brent,,Western Addition,37.78493,-122.44618,Entire home/apt,83,30,16,2019-09-30,0.15,1,182
81256,MISSION Outr BedRM#2 + 2Beds+Fridge,305973,Maria,,Excelsior,37.73152,-122.42547,Private room,45,30,20,2018-12-24,0.20,14,322
83257,Charming Lower Pac Hts Private Room,453743,Kimberly,,Western Addition,37.78528,-122.44358,Private room,90,1,96,2019-10-25,0.93,1,260
83553,Sutro Garden View,127367,Annette,,Outer Richmond,37.77483,-122.50952,Entire home/apt,85,30,8,2019-05-27,0.08,18,178
84777,Upper Castro Studio,463637,John,,Castro/Upper Market,37.75969,-122.44445,Entire home/apt,85,5,253,2019-10-25,2.45,2,110
87640,"Garden Room/En-suite, Private Entrance",479857,Karin,,Noe Valley,37.7455,-122.42898,Private room,115,2,354,2019-10-22,3.40,1,2
91957,Sunny SF Flat with 5*s,495796,Joy,,Haight Ashbury,37.76194,-122.44929,Entire home/apt,201,30,95,2019-01-01,0.96,1,324
96383,Prime Location Bright Private Room,216682,Jay,,Pacific Heights,37.79176,-122.42476,Private room,59,30,134,2019-10-18,1.30,9,274
99094,Spacious Edwardian Flat SF Mission,522225,Marzio,,Mission,37.76809,-122.42439,Entire home/apt,185,4,406,2019-10-27,3.94,1,0
100710,Stylish Living in Liberty Hill,528857,Jonathan,,Mission,37.75629,-122.42518,Entire home/apt,450,4,11,2019-07-08,0.11,1,57
102951,Monthly Shared Home for Students 2,329072,Darren & Friends,,Chinatown,37.79297,-122.40664,Shared room,30,30,6,2019-04-30,0.07,20,336
105497,Private Room in San Francisco!,547669,Jamie,,Outer Sunset,37.75754,-122.49852,Private room,85,45,4,2019-08-16,0.16,4,364
106025,Gorgeous French Flat near Union Sq.,359813,Annette,,Downtown/Civic Center,37.78535,-122.41515,Entire home/apt,130,30,60,2019-04-23,0.58,1,52
109883,San Francisco Serenity/ lovely home,566147,Adam,,West of Twin Peaks,37.73327,-122.46435,Entire home/apt,125,2,361,2019-10-26,3.54,1,350
110825,Charming Cottage with Bay View,568933,Michael,,Bayview,37.71549,-122.38922,Entire home/apt,120,30,9,2019-08-11,0.09,1,335
114401,Room w/ a View in the Castro!,580606,George,,Castro/Upper Market,37.76102,-122.43005,Private room,125,1,571,2019-10-20,5.56,1,335
115242,Tel Hill-1 Bdr (+sep Queen bed alcove) & Parking,582450,Dawn,,North Beach,37.80591,-122.4083,Entire home/apt,125,30,10,2019-10-31,0.10,1,49
121065,Victorian 1BR/1BA in Castro/Duboce,608445,Hassan,,Western Addition,37.77083,-122.43109,Entire home/apt,200,30,36,2017-07-09,0.39,1,108
126046,SF Victorian With Skyline Views ,625762,Ryan And Lindsea,,Haight Ashbury,37.76813,-122.44494,Entire home/apt,150,30,82,2019-08-24,0.83,2,206
128230,Castro Sanctuary,634277,Maria,,Castro/Upper Market,37.75887,-122.43565,Entire home/apt,328,3,151,2019-09-23,1.48,1,279
130775,Emergency happy room-sink  UCSF/USF-San Francisco,21994,Aaron,,Haight Ashbury,37.76609,-122.45126,Private room,65,32,11,2019-08-17,0.12,9,365
130805,"Hip, Cozy, Creative, Victorian",643713,Sue,,Mission,37.75586,-122.42092,Entire home/apt,97,30,86,2019-09-07,0.84,1,305
132441,Calm Cool & Collected in Sunny Bernal Heights,650862,Kurt,,Bernal Heights,37.73974,-122.42299,Private room,69,1,129,2019-10-14,1.27,1,159
134015,"Marina location, rooftop GGB views+ private deck!",657837,Heidi,,Marina,37.80356,-122.42589,Entire home/apt,300,4,72,2019-09-12,0.71,1,2
134193,Charming Family House near GG Park,658666,Terry,,Inner Richmond,37.7806,-122.47597,Entire home/apt,550,4,18,2016-07-31,0.18,1,0
137129,San Francisco Luxury Summer Rental,639671,Mark,,Inner Richmond,37.7879,-122.46474,Entire home/apt,594,7,0,,,1,50
137546,Bernal Heights Gem near SF Mission,672097,Christopher Scott,,Bernal Heights,37.74708,-122.42456,Private room,102,30,237,2019-10-29,2.55,3,48
137672,Charming Private Room in Cozy Apt,673098,Elizabeth,,Inner Sunset,37.76463,-122.47435,Entire home/apt,150,30,14,2013-11-25,0.14,1,362
138592,Modern Architectural Gem - 4 Bdrm,648553,Julie & Brad,,Noe Valley,37.75559,-122.42953,Entire home/apt,1200,5,27,2019-08-25,0.27,3,71
138619,North Beach View & Garden 1BD/1BA,644896,Matthew,,North Beach,37.79835,-122.4042,Entire home/apt,150,30,67,2019-06-10,0.66,1,356
138772,Garden Studio,261304,Claire,,Castro/Upper Market,37.75823,-122.43273,Private room,150,5,64,2019-07-12,0.63,1,224
140568,Bernal Heights San Francisco Value,684131,Mary,,Bernal Heights,37.73874,-122.41624,Private room,90,2,151,2019-09-04,1.49,3,13
142177,"Stylish, Spacious and Quiet Flat!",656263,Noreen,,Outer Richmond,37.78471,-122.48125,Entire home/apt,399,4,189,2019-10-12,1.93,1,39
144978,Prime Location - Small Basic Room,216682,Jay,,Pacific Heights,37.79336,-122.42506,Private room,56,30,119,2019-09-30,1.18,9,330
147443,Best Views in all of San Francisco,709325,Mark,,Diamond Heights,37.74599,-122.44532,Entire home/apt,230,30,108,2019-03-28,1.06,3,292
148559,"Central Victorian Apartment, 2.5 br",717236,Steven,,Castro/Upper Market,37.76787,-122.43172,Entire home/apt,275,5,19,2018-07-30,0.19,1,0
148627,Romantic Marina Garden Studio,709325,Mark,,Marina,37.80094,-122.4275,Entire home/apt,165,60,110,2019-10-29,1.14,3,306
148769,Ground Floor Studio with Garage Parking,709325,Mark,,Twin Peaks,37.75195,-122.44928,Entire home/apt,115,30,134,2019-10-21,2.05,3,335
150347,Cute Private 2Br Apt in the Mission,172182,Brian & Leah,,Mission,37.76202,-122.41876,Entire home/apt,148,30,119,2019-09-27,1.18,2,291
150848,SF Urban Haven & Secret Garden,726513,Nancy,,Potrero Hill,37.762,-122.39391,Private room,75,3,226,2019-10-31,2.28,1,84
162934,Private Room + Private Bathroom with Kitchenette,778281,Noelle,,Outer Richmond,37.77761,-122.50378,Entire home/apt,149,30,238,2019-10-14,2.36,2,356
164207,"Quiet area by subway, private bath",783438,Phil,,West of Twin Peaks,37.74159,-122.46578,Private room,69,5,357,2019-10-28,3.53,3,154
166199,Castro Cottage w/ Secret Garden,792371,Matt,,Castro/Upper Market,37.76194,-122.43239,Entire home/apt,220,30,159,2019-07-08,1.60,1,89
166771,DOWNEY STREET - Victorian Flat,794467,Patti,,Haight Ashbury,37.76827,-122.44678,Entire home/apt,185,30,155,2019-09-29,1.55,1,89
175090,FINANCIAL DIST: Gino's Cozy Getaway,127367,Annette,,Financial District,37.79018,-122.40475,Entire home/apt,110,30,24,2015-07-01,0.24,18,314
175102,FIN. DIST: Mario's Studio Penthouse,127367,Annette,,Financial District,37.79076,-122.40403,Entire home/apt,135,30,50,2019-08-31,0.50,18,338
176274,Mission Outr PvtBDRm2D& minifridge,305973,Maria,,Excelsior,37.73143,-122.42325,Private room,40,30,10,2019-04-02,0.10,14,365
177137,Grant Avenue Apartment,817292,Rick,,Chinatown,37.79675,-122.40781,Entire home/apt,135,30,63,2019-09-01,0.63,2,160
180233,Castro / Noe - Private Spacious Studio 550sq Ft,863303,Dana,,Castro/Upper Market,37.75657,-122.43263,Entire home/apt,100,30,20,2019-06-22,0.21,1,205
183859,"Family-Friendly Flat In San Francisco, CA. USA",882283,Stephen,,Glen Park,37.73626,-122.43677,Entire home/apt,220,3,237,2019-10-29,2.62,1,296
187730,Bohemian Rhapsody in the Mission,142882,Jessica And Sebouh,,Mission,37.75757,-122.41939,Private room,75,29,128,2019-08-05,1.28,3,330
189068,Bernal Heights Live Like a Local,684131,Mary,,Bernal Heights,37.73856,-122.41687,Private room,90,2,171,2019-10-07,1.71,3,22
189894,SF  PRIME MARINA LOCATION RENTAL,916362,Jacqueline,,Marina,37.80318,-122.42977,Entire home/apt,150,5,41,2019-10-15,0.47,1,27
191632,Private Entrance Garden Studio,583207,Maria,,Haight Ashbury,37.77311,-122.44979,Entire home/apt,138,2,476,2019-10-27,4.76,1,246
199480,One room overlooking Precita Park,974441,Peter,,Bernal Heights,37.74557,-122.41187,Private room,80,7,199,2019-10-12,2.00,1,7
201313,Fully Furnished 1 bedroom apartment,984585,Robb,,North Beach,37.8034,-122.40485,Entire home/apt,182,30,2,2018-08-22,0.11,1,317
201579,Renovated Historic Home,986510,Eric,,Western Addition,37.77756,-122.43326,Entire home/apt,136,30,213,2019-05-18,2.14,1,273
206566,Monthly Shared Home for Students 3,329072,Darren & Friends,,Chinatown,37.79507,-122.40498,Shared room,30,30,9,2018-09-05,0.12,20,336
206634,Monthly Shared Home for Students 4,329072,Darren & Friends,,Chinatown,37.79466,-122.40523,Shared room,30,30,6,2019-05-11,0.06,20,313
206637,Monthly Shared Home for Students 5,329072,Darren & Friends,,Chinatown,37.79291,-122.40637,Shared room,30,30,3,2017-06-30,0.04,20,336
207980,"3 Bdrm City View Home w/Parking, deck,",1023546,Bruce,,Noe Valley,37.74446,-122.43776,Entire home/apt,295,2,377,2019-10-17,3.81,1,188
208727,"Full Floor Flat, Priv.Bath Mid-Richmond,",519598,Robert,,Outer Richmond,37.78265,-122.48971,Private room,79,30,28,2018-09-10,0.31,2,102
208831,Virtually Your Own Apt in Nth Beach,1028577,Peter,,Russian Hill,37.80242,-122.4144,Entire home/apt,165,3,469,2019-10-26,4.75,1,120
209514,Haight Ashbury Experience Room 2,1032643,Josh,,Haight Ashbury,37.77118,-122.44963,Private room,92,1,470,2019-10-29,4.74,5,339
212265,"Sunny Condo in the Mission, San Francisco",1094844,Cynthia & Donald,,Mission,37.75551,-122.40882,Entire home/apt,178,5,11,2019-04-29,0.94,1,0
212783,Haight Ashbury Experience Room 1,1032643,Josh,,Haight Ashbury,37.77108,-122.44942,Private room,98,1,438,2019-10-30,4.42,5,342
213532,Haight Ashbury Experience Room 4,1032643,Josh,,Haight Ashbury,37.77085,-122.44811,Private room,78,1,481,2019-10-26,4.86,5,317
213854,Victorian Flat,1103149,Lex,,Castro/Upper Market,37.76146,-122.43817,Entire home/apt,325,30,38,2019-06-24,0.39,1,179
216042,Bernal Heights Views Garden Hottub,1115353,Jocelyn,,Bernal Heights,37.74382,-122.41773,Entire home/apt,147,5,49,2018-10-09,0.49,1,93
216064,AUMVersity Subodhi Room,812808,Mukt,,Outer Mission,37.72652,-122.43468,Private room,75,2,252,2019-10-11,2.55,2,304
217106,Great Ashbury Studio in SF  #3,374909,Eric,,Haight Ashbury,37.76468,-122.44523,Entire home/apt,95,30,44,2019-08-17,0.45,11,364
220418,Haight Ashbury Experience Room 3,1032643,Josh,,Haight Ashbury,37.77042,-122.45019,Private room,78,1,426,2019-10-25,4.31,5,343
221342,Penthouse Master Suite Panoramic View with Decks,285168,Bill,,Russian Hill,37.80281,-122.4154,Private room,139,2,205,2019-10-26,2.07,4,45
224579,Beautiful luxury house w/ Deck,1168946,Armelle,,Mission,37.75632,-122.40478,Entire home/apt,145,2,106,2019-10-29,1.07,1,21
225933,Art lovers to the Duboce Triangle!,1177567,Marcia,,Castro/Upper Market,37.7684,-122.43086,Private room,99,3,191,2019-09-03,1.98,1,59
226594,Beautiful Cole Valley/Haight Flat.,1191853,Steve,,Haight Ashbury,37.76968,-122.45193,Private room,120,1,106,2019-10-04,1.08,1,353
229240,Dorm Bed In Friendly Hostel Community #3,329072,Darren & Friends,,Financial District,37.79341,-122.4034,Shared room,45,1,360,2019-10-23,3.65,20,76
229319,Bernal pied-à-terre,12798954,Anya,,Bernal Heights,37.73819,-122.41566,Entire home/apt,135,30,18,2016-01-19,0.19,2,0
231129,Nob Hill Mini Mansion 4b/4b,1208533,Valentino,,Nob Hill,37.79114,-122.41029,Entire home/apt,989,2,64,2019-10-08,0.68,5,327
